robot,variant,coupling,terrain,generation,median,q25,q75,mean,std,n
babya,base,blf,flat,54,6.935367754703158,6.260002719681704,7.6603561052683204,6.905895768530448,1.2574866053451546,30
babya,base,blf,flat,55,6.946666550625839,6.260002719681704,7.722156635957418,6.9117725370294485,1.2601819996916153,30
babya,base,blf,flat,56,6.946666550625839,6.260002719681704,7.726855611889963,6.929671400859331,1.2741250744166646,30
babya,base,blf,flat,57,6.946666550625839,6.263989769633117,8.172095001745463,6.976188711743641,1.3031661162609596,30
babya,base,blf,flat,58,6.9784909427610895,6.263989769633117,8.172095001745463,7.01446787831916,1.3300904622370973,30
babya,base,blf,flat,59,7.073258222390959,6.314499709307215,8.175141167786188,7.040089948377213,1.330803398340473,30
babya,base,blf,flat,60,7.073266853647366,6.314499709307215,8.175141167786188,7.062912880247676,1.3253307208422076,30
babya,base,blf,flat,61,7.1394490941938695,6.314499709307215,8.175141167786188,7.117074772419996,1.3060696298535577,30
babya,base,blf,flat,62,7.1394490941938695,6.335945447516563,8.18769092885872,7.172531153515673,1.3052840012509357,30
babya,base,blf,flat,63,7.185633375444251,6.335945447516563,8.18769092885872,7.182228565608608,1.3051380222800393,30
babya,base,blf,flat,64,7.258324050547349,6.574317153125851,8.344141844781475,7.2477639906930085,1.315775284127271,30
babya,base,blf,flat,65,7.258324050547349,6.6388957627581275,8.344141844781475,7.300495140095432,1.3277667251184837,30
babya,base,blf,flat,66,7.2947558307035845,6.6388957627581275,8.344141844781475,7.357453052533975,1.391084656147099,30
babya,base,blf,flat,67,7.2947558307035845,6.663541094925652,8.344141844781475,7.372971148326828,1.385124868481738,30
babya,base,blf,flat,68,7.337884650435764,6.663541094925652,8.477903028925173,7.456718504786211,1.4695694236744987,30
babya,base,blf,flat,69,7.5468856929044765,6.663541094925652,8.493182581083666,7.499805041599624,1.4667068728923762,30
babya,base,blf,flat,70,7.5468856929044765,6.669821984788677,8.493182581083666,7.505941224942171,1.472355981997379,30
babya,base,blf,flat,71,7.5468856929044765,6.669821984788677,8.56471725611662,7.565035250500582,1.4940708309987436,30
babya,base,blf,flat,72,7.777308646862917,6.669821984788677,8.56471725611662,7.600099689590641,1.4983592356330397,30
babya,base,blf,flat,73,7.777308646862917,6.669821984788677,8.616508887333353,7.631702830220838,1.4782659630320334,30
babya,base,blf,flat,74,7.779670277322333,6.669821984788677,8.616508887333353,7.6656571914420315,1.4878532593244547,30
babya,base,blf,flat,75,7.8119023656832045,6.669821984788677,8.916631671113976,7.7228155046991365,1.505781651417755,30
babya,base,blf,flat,76,7.818593306614922,6.821756573485212,8.916631671113976,7.782214978679514,1.482500472768576,30
babya,base,blf,flat,77,7.8306343372523095,6.943069517872683,8.916631671113976,7.856248595016814,1.4563562532620449,30
babya,base,blf,flat,78,7.856207336771476,7.011052611878533,8.916631671113976,7.922749882282322,1.4962915255525733,30
babya,base,blf,flat,79,7.856207336771476,7.011052611878533,8.916631671113976,7.926144319694509,1.4941089678272197,30
babya,base,blf,flat,80,7.856207336771476,7.2946816165303545,8.927477658481296,8.006173664970968,1.452991083376007,30
babya,base,blf,flat,81,7.856207336771476,7.2946816165303545,9.127363055636344,8.057919949614732,1.479687799211193,30
babya,base,blf,flat,82,7.856207336771476,7.2946816165303545,9.127363055636344,8.059510483503235,1.4781453355990024,30
babya,base,blf,flat,83,8.057429764792712,7.322212829207017,9.1405588687435,8.111903751314756,1.471620799031973,30
babya,base,blf,flat,84,8.149119495004458,7.4375330677775615,9.1405588687435,8.1687249886268,1.439467636506256,30
