robot,variant,coupling,terrain,seed,distance,em,drag_pct
gecko,base,blf,rugged,19,8.355633302237269,0.8768734384491947,10.113333333333332
gecko,base,blf,rugged,20,8.548538134307524,0.8455533816495661,13.906666666666666
gecko,base,blf,rugged,21,10.750904698606044,0.87682952299489,7.716666666666667
gecko,base,blf,rugged,22,8.326594827663635,0.8530104297060586,6.87
gecko,base,blf,rugged,23,11.20240464747456,0.8956455152381194,11.09
gecko,base,blf,rugged,24,5.535522770448316,0.8687056583656778,10.073333333333334
gecko,base,blf,rugged,25,9.177039998293145,0.8425977255741847,21.80333333333333
gecko,base,blf,rugged,26,10.56702348938674,0.8700568997971182,24.703333333333333
gecko,base,blf,rugged,27,10.279061001511389,0.8456226006799846,16.466666666666665
gecko,base,blf,rugged,28,5.970862215788864,0.8914580879399282,26.82333333333333
gecko,base,blf,rugged,29,11.083405257867383,0.8652969559495424,25.46333333333333
gecko,base,blf,rugged,30,8.776526253031122,0.815312490387161,9.813333333333333
gecko,phi,uncoupled,flat,1,12.56081718984501,0.8928963525580751,7.28
gecko,phi,uncoupled,flat,2,12.402503026343217,0.9235370302506934,20.82333333333333
gecko,phi,uncoupled,flat,3,9.11969532279737,0.8637170489840551,8.203333333333331
gecko,phi,uncoupled,flat,4,13.592825103211611,0.850858846110231,4.26666666666666
gecko,phi,uncoupled,flat,5,13.877185412273615,0.9266284332407084,12.23666666666666
gecko,phi,uncoupled,flat,6,13.773110775392064,0.9061558145710636,21.17
gecko,phi,uncoupled,flat,7,13.450654371056393,0.8781367331406053,6.563333333333329
gecko,phi,uncoupled,flat,8,13.078854122169426,0.9140945301121206,4.09
gecko,phi,uncoupled,flat,9,13.661692552656262,0.8775934577312552,4.41333333333333
gecko,phi,uncoupled,flat,10,13.639028574271348,0.8628509272500905,4.42333333333333
gecko,phi,uncoupled,flat,11,15.692491563569275,0.9370493114013764,21.09333333333333
gecko,phi,uncoupled,flat,12,13.130379923349116,0.893617224225706,4.28666666666666
gecko,phi,uncoupled,flat,13,13.572131587596482,0.8768947536152549,7.826666666666659
gecko,phi,uncoupled,flat,14,8.039968604002837,0.9160012924884944,5.51333333333333
gecko,phi,uncoupled,flat,15,8.869088669609113,0.82890584550571,8.23333333333333
gecko,phi,uncoupled,flat,16,13.12281623794354,0.8603113145405702,2.55
gecko,phi,uncoupled,flat,17,13.61176941989599,0.8953114680838039,8.42333333333333
gecko,phi,uncoupled,flat,18,13.66761831415942,0.901177453455578,5.90333333333333
gecko,phi,uncoupled,flat,19,13.352975506876174,0.8880624566471715,2.89666666666666
gecko,phi,uncoupled,flat,20,6.768040205446964,0.8810856877252725,5.92
gecko,phi,uncoupled,flat,21,13.231713927347435,0.8831876853923918,6.26666666666666
gecko,phi,uncoupled,flat,22,13.232117426194058,0.9033248759609254,20.59
gecko,phi,uncoupled,flat,23,13.449820598465452,0.9206536811930168,17.23
gecko,phi,uncoupled,flat,24,8.934552887876675,0.8912082112713183,33.35
gecko,phi,uncoupled,flat,25,12.581078516631212,0.901100660164937,13.350000000000001
gecko,phi,uncoupled,flat,26,13.93084384241724,0.8723547705209128,10.870000000000001
gecko,phi,uncoupled,flat,27,13.383509639718028,0.9051092753691156,24.14333333333333
gecko,phi,uncoupled,flat,28,7.629647992295858,0.9287410298901188,15.840000000000002
gecko,phi,uncoupled,flat,29,13.789377149515984,0.8627676321766232,2.3566666666666602
gecko,phi,uncoupled,flat,30,13.428150369449616,0.9347886426902664,6.3
gecko,phi,uncoupled,rugged,1,11.19466928807448,0.8814357569633041,23.48333333333333
gecko,phi,uncoupled,rugged,2,6.9449158441448615,0.9125301394832,35.276666666666664
gecko,phi,uncoupled,rugged,3,11.32010003191256,0.8858741544983156,12.266666666666667
gecko,phi,uncoupled,rugged,4,11.508679469773073,0.9086963262760184,11.12
gecko,phi,uncoupled,rugged,5,7.881073028792024,0.8966750907845643,7.013333333333334
gecko,phi,uncoupled,rugged,6,8.932187097512006,0.8448955840857602,5.723333333333334
gecko,phi,uncoupled,rugged,7,4.085457607919077,0.6895015262638621,69.51
gecko,phi,uncoupled,rugged,8,6.214245493887962,0.9234941881199972,20.77
gecko,phi,uncoupled,rugged,9,6.329799560064729,0.8816055069950364,4.653333333333333
gecko,phi,uncoupled,rugged,10,8.399774499877136,0.8720534731538195,7.993333333333333
gecko,phi,uncoupled,rugged,11,8.663939842434687,0.9037757334640792,8.17
gecko,phi,uncoupled,rugged,12,11.414498350212549,0.9013375812805796,10.473333333333333
gecko,phi,uncoupled,rugged,13,8.914822953366132,0.8343992723703625,8.783333333333333
gecko,phi,uncoupled,rugged,14,8.047420368474901,0.8723507846658021,9.11
gecko,phi,uncoupled,rugged,15,8.533372862088472,0.8568171795520965,6.783333333333333
gecko,phi,uncoupled,rugged,16,11.680506798426608,0.8895344531227856,14.633333333333333
gecko,phi,uncoupled,rugged,17,11.381124579310317,0.9010050946563588,20.80666666666667
gecko,phi,uncoupled,rugged,18,8.799018292000337,0.8875235484706092,8.456666666666667
gecko,phi,uncoupled,rugged,19,8.502867385061682,0.8829320805754315,12.503333333333334
gecko,phi,uncoupled,rugged,20,8.607078340410574,0.8777007503165255,7.503333333333333
gecko,phi,uncoupled,rugged,21,8.546409184824954,0.888771518828518,11.826666666666666
