robot,variant,coupling,terrain,generation,median,q25,q75,mean,std,n
ege,base,blf,rugged,260,8.703,8.02075,10.26925,9.253,1.9791975366013592,10
ege,base,blf,rugged,270,8.779,8.022,10.61425,9.356399999999999,1.96306858430027,10
ege,base,blf,rugged,280,8.8575,8.022,11.02,9.4597,2.0397982498276637,10
ege,base,blf,rugged,290,8.959499999999998,8.0985,11.13625,9.5263,2.0250316348694954,10
ege,base,blf,rugged,300,8.960999999999999,8.0985,11.215,9.5665,2.069041176218803,10
ege,phi,uncoupled,flat,1,0.711,0.62975,0.8322499999999999,0.7676999999999999,0.25632967054166783,10
ege,phi,uncoupled,flat,10,1.5575,1.39625,1.66925,1.5348000000000002,0.2531744238442914,10
ege,phi,uncoupled,flat,20,1.959,1.847,2.14375,2.2079,0.7242119778689721,10
ege,phi,uncoupled,flat,30,2.5620000000000003,2.4615,2.97025,2.7561,0.5867158028665439,10
ege,phi,uncoupled,flat,40,2.9465000000000003,2.6685000000000003,3.1485000000000003,2.9714,0.5334785635597532,10
ege,phi,uncoupled,flat,50,3.5515,3.19075,4.084499999999999,3.6821999999999995,0.6391982478073605,10
ege,phi,uncoupled,flat,60,3.9669999999999996,3.4692499999999997,4.67675,4.117,0.775241897732572,10
ege,phi,uncoupled,flat,70,3.9669999999999996,3.554,4.67675,4.1688,0.7131310928262456,10
ege,phi,uncoupled,flat,80,4.446,4.0032499999999995,4.94825,4.5137,0.7402783335415883,10
ege,phi,uncoupled,flat,90,4.7989999999999995,4.29925,5.375,4.7492,0.7744833116342793,10
ege,phi,uncoupled,flat,100,4.7989999999999995,4.46725,5.375,4.8327,0.7194865530362609,10
ege,phi,uncoupled,flat,110,4.964,4.46725,5.5755,4.9433,0.7613744953846445,10
ege,phi,uncoupled,flat,120,5.436999999999999,5.00425,5.93125,5.454,0.894079787640156,10
ege,phi,uncoupled,flat,130,5.76,5.41925,5.9815,5.6627,0.8320993597188047,10
ege,phi,uncoupled,flat,140,5.782500000000001,5.535,6.244,5.7431,0.8508490465411594,10
ege,phi,uncoupled,flat,150,6.0365,5.716749999999999,6.321000000000001,5.9402,0.7955298444014113,10
ege,phi,uncoupled,flat,160,6.1785,5.716749999999999,6.422,6.1602,1.135853746453888,10
ege,phi,uncoupled,flat,170,6.4435,5.91725,7.514749999999999,6.5816,1.309447822557279,10
ege,phi,uncoupled,flat,180,6.7265,6.1005,7.52325,6.7086,1.3556591016918673,10
ege,phi,uncoupled,flat,190,7.004,6.4625,7.5885,7.0069,1.418285149984539,10
ege,phi,uncoupled,flat,200,7.29,6.49125,8.192,7.1953000000000005,1.434669923323441,10
ege,phi,uncoupled,flat,210,7.416499999999999,6.49725,8.307,7.300199999999999,1.4170871376014795,10
ege,phi,uncoupled,flat,220,7.7,6.53275,8.7705,7.6777999999999995,1.5877498963417798,10
ege,phi,uncoupled,flat,230,8.0695,7.016,8.811,7.9429,1.5356380830854068,10
ege,phi,uncoupled,flat,240,8.1535,7.0595,8.905999999999999,8.0925,1.6975371866324462,10
ege,phi,uncoupled,flat,250,8.45,7.19,8.972,8.299299999999999,1.7191181234057835,10
ege,phi,uncoupled,flat,260,8.489,7.2162500000000005,9.1745,8.389700000000001,1.7412113950414587,10
ege,phi,uncoupled,flat,270,8.489,7.2635000000000005,9.48075,8.510200000000001,1.8047109833248463,10
ege,phi,uncoupled,flat,280,8.5215,7.341749999999999,9.507000000000001,8.6012,1.7609133867273414,10
ege,phi,uncoupled,flat,290,8.5765,7.36475,9.578,8.677,1.8102754241029493,10
ege,phi,uncoupled,flat,300,8.6675,7.39925,9.68675,8.7568,1.7862988302943912,10
ege,phi,uncoupled,rugged,1,0.8115,0.7665,0.8815,0.8406,0.11228356959056833,10
ege,phi,uncoupled,rugged,10,1.5635,1.311,1.88925,1.6053000000000002,0.42704073446088114,10
ege,phi,uncoupled,rugged,20,1.9020000000000001,1.82275,2.10125,1.8831,0.3004875482722481,10
ege,phi,uncoupled,rugged,30,2.0774999999999997,1.952,2.25,2.1017,0.39797153722903894,10
ege,phi,uncoupled,rugged,40,2.2699999999999996,2.0332500000000002,2.34425,2.1912,0.3881783095434365,10
ege,phi,uncoupled,rugged,50,2.3200000000000003,2.0332500000000002,2.5357499999999997,2.3293,0.5497506606534355,10
ege,phi,uncoupled,rugged,60,2.512,2.3205,2.7205000000000004,2.6802,0.7393555452028626,10
ege,phi,uncoupled,rugged,70,2.838,2.61575,3.5385,3.0542000000000002,0.66731115514262,10
ege,phi,uncoupled,rugged,80,3.3245,2.73575,4.176,3.4551000000000003,0.8334751146055093,10
ege,phi,uncoupled,rugged,90,3.3255,2.9139999999999997,4.281000000000001,3.5633000000000004,0.7870943823117194,10
ege,phi,uncoupled,rugged,100,3.4160000000000004,3.117,4.34525,3.6828000000000003,0.7769994708992907,10
ege,phi,uncoupled,rugged,110,4.1615,3.28125,4.64125,3.9497999999999998,0.8404646598426635,10
ege,phi,uncoupled,rugged,120,4.2595,3.5467500000000003,5.05375,4.3791,1.0985574834502034,10
ege,phi,uncoupled,rugged,130,4.2595,3.5467500000000003,5.37775,4.4386,1.130004444435704,10
ege,phi,uncoupled,rugged,140,4.5855,3.7184999999999997,5.37775,4.7143999999999995,1.4432238757571731,10
ege,phi,uncoupled,rugged,150,4.785500000000001,3.7184999999999997,5.37775,4.7865,1.4788479938414527,10
ege,phi,uncoupled,rugged,160,4.9355,3.7184999999999997,5.4415,4.8505,1.4721712045667639,10
