robot,variant,coupling,train_terrain,eval_terrain,seed,distance,em,drag_pct,transfer
babya,phi,uncoupled,rugged,flat,26,10.61961396544228,0.8803975266673804,13.826666666666666,True
babya,phi,uncoupled,rugged,flat,27,7.777411683730716,0.6128364845610538,36.27666666666666,True
babya,phi,uncoupled,rugged,flat,28,10.420642432016123,0.8927916068149819,19.67333333333333,True
babya,phi,uncoupled,rugged,flat,29,9.789531032882156,0.8968037020091704,53.64666666666667,True
babya,phi,uncoupled,rugged,flat,30,11.829838537955204,0.837915352245546,21.22,True
babya,phi,uncoupled,rugged,rugged,1,10.145638938282108,0.8989285102604382,8.246666666666666,False
babya,phi,uncoupled,rugged,rugged,2,10.92473983537314,0.8354301265118899,5.86,False
babya,phi,uncoupled,rugged,rugged,3,14.137846535543572,0.884856206148517,35.25,False
babya,phi,uncoupled,rugged,rugged,4,10.30313073618794,0.8772678404094267,15.18,False
babya,phi,uncoupled,rugged,rugged,5,15.536906159750991,0.8685181157437835,8.923333333333334,False
babya,phi,uncoupled,rugged,rugged,6,8.788016218134516,0.8237912745643806,56.626666666666665,False
babya,phi,uncoupled,rugged,rugged,7,8.715229421229228,0.7079454610135019,42.97666666666667,False
babya,phi,uncoupled,rugged,rugged,8,10.161003945898411,0.8422716326547643,3.73,False
babya,phi,uncoupled,rugged,rugged,9,10.575563176048831,0.8516409731621167,22.87333333333333,False
babya,phi,uncoupled,rugged,rugged,10,14.190296126899648,0.8790387713374358,22.46,False
babya,phi,uncoupled,rugged,rugged,11,6.920966699719577,0.7609211530479926,1.4933333333333334,False
babya,phi,uncoupled,rugged,rugged,12,12.405663556820365,0.8683251308269969,6.91,False
babya,phi,uncoupled,rugged,rugged,13,10.499496092964138,0.8850202379053037,10.036666666666669,False
babya,phi,uncoupled,rugged,rugged,14,11.600043859757522,0.8222591758909411,23.17333333333333,False
babya,phi,uncoupled,rugged,rugged,15,10.238980133148075,0.9288890378978312,14.86,False
babya,phi,uncoupled,rugged,rugged,16,11.401550146295582,0.8593183501327661,32.52333333333333,False
babya,phi,uncoupled,rugged,rugged,17,10.401232423804975,0.7891055240773959,11.79,False
babya,phi,uncoupled,rugged,rugged,18,10.291199126692188,0.918493788890512,23.74333333333333,False
babya,phi,uncoupled,rugged,rugged,19,13.44375441389279,0.8720069239706331,31.19333333333333,False
babya,phi,uncoupled,rugged,rugged,20,13.937756739187142,0.9180845330499072,38.71333333333333,False
babya,phi,uncoupled,rugged,rugged,21,15.080383288449765,0.8668500789591144,29.133333333333333,False
babya,phi,uncoupled,rugged,rugged,22,14.567586679512566,0.8672521364218547,39.55,False
babya,phi,uncoupled,rugged,rugged,23,10.40795098067751,0.857903460946037,29.01,False
babya,phi,uncoupled,rugged,rugged,24,10.971963011519872,0.8457146027188547,19.953333333333333,False
babya,phi,uncoupled,rugged,rugged,25,13.70437736836207,0.8978145182774936,30.273333333333333,False
babya,phi,uncoupled,rugged,rugged,26,10.818259908061806,0.8722353153019553,16.206666666666667,False
babya,phi,uncoupled,rugged,rugged,27,11.536528190537569,0.8245141665044171,32.81,False
babya,phi,uncoupled,rugged,rugged,28,10.330824175897355,0.8850626898116924,18.813333333333333,False
babya,phi,uncoupled,rugged,rugged,29,9.73607844982306,0.9014974865367124,56.32,False
babya,phi,uncoupled,rugged,rugged,30,12.599389286075976,0.8303137230727365,19.273333333333333,False
ege,base,blf,flat,flat,1,8.454183551651616,0.886217831736851,17.11333333333333,False
ege,base,blf,flat,flat,2,7.273809154564043,0.7063662904911626,17.67333333333333,False
ege,base,blf,flat,flat,3,8.240368666139648,0.9025420221124854,45.78,False
ege,base,blf,flat,flat,4,7.478719458688835,0.6789543254543173,56.47333333333333,False
ege,base,blf,flat,flat,5,7.279863012212034,0.7814220402213837,56.05,False
ege,base,blf,flat,flat,6,7.846533528049898,0.849952173173056,4.31333333333333,False
ege,base,blf,flat,flat,7,8.471398182291061,0.8481517481351638,69.41000000000001,False
ege,base,blf,flat,flat,8,6.959622109946827,0.8400888548922713,12.52333333333333,False
ege,base,blf,flat,flat,9,8.387122988058646,0.9096990763337,60.586666666666666,False
ege,base,blf,flat,flat,10,6.612304129450708,0.7735466667379424,45.67666666666666,False
ege,base,blf,flat,flat,11,7.824914313909659,0.7131986405474107,47.61,False
ege,base,blf,flat,flat,12,7.064677110979792,0.8153763891286918,33.7,False
ege,base,blf,flat,flat,13,8.302860817583598,0.902123363953117,45.86333333333333,False
ege,base,blf,flat,flat,14,7.390232692358768,0.7572987564181746,38.77333333333333,False
ege,base,blf,flat,flat,15,7.966985312406886,0.8775283708620821,53.59666666666667,False
