robot,variant,coupling,generation,median,q25,q75,mean,std,n
insect,phi,uncoupled,143,7.2995,6.6655,7.8269,7.1900,0.7251,35
insect,phi,uncoupled,144,7.2995,6.6678,7.8269,7.2049,0.7161,35
insect,phi,uncoupled,145,7.3088,6.6678,7.8684,7.2205,0.7235,35
insect,phi,uncoupled,146,7.3097,6.6678,7.8684,7.2276,0.7260,35
insect,phi,uncoupled,147,7.3183,6.6700,7.8684,7.2485,0.7274,35
insect,phi,uncoupled,148,7.3224,6.6986,7.8684,7.2532,0.7249,35
insect,phi,uncoupled,149,7.3599,6.6986,7.8684,7.2593,0.7244,35
insect,phi,uncoupled,150,7.3599,6.6986,7.8684,7.2707,0.7155,35
insect,phi,uncoupled,151,7.4706,6.6986,7.8684,7.2827,0.7168,35
insect,phi,uncoupled,152,7.4706,6.6986,7.8684,7.2951,0.7209,35
insect,phi,uncoupled,153,7.4706,6.7219,7.9096,7.3106,0.7238,35
insect,phi,uncoupled,154,7.5140,6.7400,7.9096,7.3301,0.7177,35
insect,phi,uncoupled,155,7.5140,6.7400,7.9618,7.3473,0.7176,35
insect,phi,uncoupled,156,7.5140,6.7400,8.0153,7.3647,0.7293,35
insect,phi,uncoupled,157,7.5140,6.7871,8.0675,7.3787,0.7353,35
insect,phi,uncoupled,158,7.5140,6.8049,8.0675,7.3875,0.7357,35
insect,phi,uncoupled,159,7.5880,6.8049,8.0685,7.4004,0.7425,35
insect,phi,uncoupled,160,7.5892,6.8055,8.0766,7.4087,0.7433,35
insect,phi,uncoupled,161,7.6194,6.8193,8.0766,7.4207,0.7311,35
insect,phi,uncoupled,162,7.7280,6.8193,8.0766,7.4358,0.7343,35
insect,phi,uncoupled,163,7.8137,6.8454,8.0787,7.4518,0.7343,35
insect,phi,uncoupled,164,7.8137,6.8454,8.0915,7.4703,0.7510,35
insect,phi,uncoupled,165,7.8137,6.8454,8.0915,7.4773,0.7445,35
insect,phi,uncoupled,166,7.8137,6.8477,8.0915,7.4825,0.7465,35
insect,phi,uncoupled,167,7.8137,6.8477,8.0915,7.4980,0.7461,35
insect,phi,uncoupled,168,7.8137,6.8477,8.0994,7.5010,0.7467,35
insect,phi,uncoupled,169,7.8137,6.8649,8.0994,7.5058,0.7442,35
insect,phi,uncoupled,170,7.8137,6.8649,8.0994,7.5073,0.7456,35
insect,phi,uncoupled,171,7.8580,6.8890,8.0994,7.5141,0.7498,35
insect,phi,uncoupled,172,7.8580,6.9145,8.0994,7.5316,0.7435,35
insect,phi,uncoupled,173,7.8580,7.0360,8.0994,7.5457,0.7366,35
insect,phi,uncoupled,174,7.8580,7.0360,8.1161,7.5569,0.7409,35
insect,phi,uncoupled,175,7.8580,7.0360,8.1257,7.5608,0.7424,35
insect,phi,uncoupled,176,7.8979,7.0360,8.1257,7.5703,0.7448,35
insect,phi,uncoupled,177,7.8979,7.0360,8.1257,7.5750,0.7442,35
insect,phi,uncoupled,178,7.8979,7.0360,8.1257,7.5765,0.7446,35
insect,phi,uncoupled,179,7.8979,7.0360,8.1257,7.5789,0.7451,35
insect,phi,uncoupled,180,7.8979,7.0360,8.1257,7.5819,0.7423,35
insect,phi,uncoupled,181,7.8979,7.0486,8.1257,7.5945,0.7408,35
insect,phi,uncoupled,182,7.8979,7.0832,8.1257,7.6024,0.7397,35
insect,phi,uncoupled,183,7.8979,7.0832,8.1257,7.6072,0.7372,35
insect,phi,uncoupled,184,7.8979,7.0832,8.1299,7.6078,0.7371,35
insect,phi,uncoupled,185,7.8979,7.1842,8.1299,7.6191,0.7360,35
insect,phi,uncoupled,186,7.9227,7.1842,8.1838,7.6282,0.7418,35
insect,phi,uncoupled,187,7.9227,7.1978,8.1838,7.6309,0.7409,35
insect,phi,uncoupled,188,7.9227,7.1978,8.1838,7.6378,0.7345,35
insect,phi,uncoupled,189,7.9227,7.1978,8.1838,7.6445,0.7344,35
insect,phi,uncoupled,190,7.9227,7.2134,8.1842,7.6514,0.7367,35
insect,phi,uncoupled,191,7.9636,7.2134,8.2057,7.6598,0.7422,35
insect,phi,uncoupled,192,7.9636,7.2134,8.2334,7.6684,0.7440,35
insect,phi,uncoupled,193,7.9636,7.2134,8.2334,7.6702,0.7449,35
insect,phi,uncoupled,194,7.9636,7.2134,8.2334,7.6776,0.7457,35
insect,phi,uncoupled,195,7.9636,7.2160,8.2335,7.6803,0.7469,35
insect,phi,uncoupled,196,7.9636,7.2160,8.2420,7.6947,0.7245,35
insect,phi,uncoupled,197,7.9663,7.2160,8.2497,7.7008,0.7272,35
insect,phi,uncoupled,198,7.9675,7.2205,8.2497,7.7054,0.7290,35
insect,phi,uncoupled,199,7.9675,7.2217,8.2497,7.7076,0.7289,35
insect,phi,uncoupled,200,7.9953,7.2217,8.2655,7.7109,0.7303,35
insect,phi,uncoupled,201,7.9953,7.2298,8.2655,7.7175,0.7279,35
insect,phi,uncoupled,202,7.9953,7.2365,8.2677,7.7204,0.7277,35
insect,phi,uncoupled,203,8.0276,7.2365,8.2710,7.7250,0.7298,35
insect,phi,uncoupled,204,8.0276,7.2365,8.2782,7.7314,0.7293,35
insect,phi,uncoupled,205,8.0276,7.2451,8.2791,7.7353,0.7284,35
insect,phi,uncoupled,206,8.0276,7.2451,8.2810,7.7418,0.7246,35
insect,phi,uncoupled,207,8.0276,7.2452,8.2821,7.7549,0.7290,35
insect,phi,uncoupled,208,8.0276,7.2485,8.2842,7.7588,0.7307,35
insect,phi,uncoupled,209,8.0276,7.2572,8.2842,7.7611,0.7309,35
insect,phi,uncoupled,210,8.0276,7.2735,8.2900,7.7642,0.7301,35
insect,phi,uncoupled,211,8.0581,7.2735,8.2900,7.7672,0.7301,35
insect,phi,uncoupled,212,8.0581,7.2735,8.2961,7.7699,0.7310,35
insect,phi,uncoupled,213,8.0654,7.2735,8.3088,7.7761,0.7330,35
insect,phi,uncoupled,214,8.0666,7.2735,8.3088,7.7776,0.7342,35
insect,phi,uncoupled,215,8.0666,7.2737,8.3088,7.7803,0.7315,35
insect,phi,uncoupled,216,8.0666,7.2737,8.3109,7.7849,0.7284,35
insect,phi,uncoupled,217,8.0666,7.2737,8.3109,7.7897,0.7227,35
insect,phi,uncoupled,218,8.0666,7.2737,8.3109,7.7918,0.7245,35
insect,phi,uncoupled,219,8.0666,7.2737,8.3116,7.7966,0.7211,35
insect,phi,uncoupled,220,8.0723,7.2772,8.3116,7.7990,0.7206,35
insect,phi,uncoupled,221,8.0723,7.2772,8.3116,7.8022,0.7243,35
insect,phi,uncoupled,222,8.0723,7.2772,8.3116,7.8040,0.7254,35
insect,phi,uncoupled,223,8.0723,7.2811,8.3229,7.8063,0.7264,35
insect,phi,uncoupled,224,8.0723,7.2811,8.3229,7.8091,0.7273,35
insect,phi,uncoupled,225,8.0723,7.2811,8.3229,7.8131,0.7282,35
insect,phi,uncoupled,226,8.0723,7.2811,8.3229,7.8157,0.7291,35
insect,phi,uncoupled,227,8.0812,7.2811,8.3229,7.8176,0.7294,35
insect,phi,uncoupled,228,8.1477,7.2822,8.3229,7.8238,0.7295,35
insect,phi,uncoupled,229,8.1477,7.2826,8.3229,7.8289,0.7209,35
insect,phi,uncoupled,230,8.1575,7.2829,8.3277,7.8348,0.7233,35
insect,phi,uncoupled,231,8.1598,7.2829,8.3277,7.8361,0.7242,35
insect,phi,uncoupled,232,8.1626,7.2871,8.3286,7.8387,0.7212,35
insect,phi,uncoupled,233,8.1665,7.2871,8.3286,7.8401,0.7220,35
insect,phi,uncoupled,234,8.1803,7.2871,8.3286,7.8427,0.7241,35
insect,phi,uncoupled,235,8.1948,7.2894,8.3286,7.8437,0.7245,35
insect,phi,uncoupled,236,8.2000,7.2894,8.3296,7.8463,0.7253,35
insect,phi,uncoupled,237,8.2000,7.2899,8.3352,7.8491,0.7259,35
insect,phi,uncoupled,238,8.2000,7.2910,8.3394,7.8537,0.7285,35
insect,phi,uncoupled,239,8.2015,7.2917,8.3419,7.8591,0.7265,35
insect,phi,uncoupled,240,8.2015,7.2973,8.3419,7.8624,0.7272,35
insect,phi,uncoupled,241,8.2015,7.2973,8.3419,7.8651,0.7247,35
insect,phi,uncoupled,242,8.2032,7.2984,8.3449,7.8681,0.7270,35
insect,phi,uncoupled,243,8.2032,7.2987,8.3490,7.8698,0.7286,35
insect,phi,uncoupled,244,8.2067,7.2987,8.3490,7.8714,0.7268,35
insect,phi,uncoupled,245,8.2067,7.2987,8.3491,7.8749,0.7284,35
insect,phi,uncoupled,246,8.2067,7.3007,8.3491,7.8765,0.7288,35
insect,phi,uncoupled,247,8.2067,7.3007,8.3506,7.8770,0.7289,35
insect,phi,uncoupled,248,8.2067,7.3007,8.3551,7.8795,0.7279,35
insect,phi,uncoupled,249,8.2067,7.3007,8.3627,7.8808,0.7282,35
insect,phi,uncoupled,250,8.2067,7.3007,8.3632,7.8825,0.7289,35
insect,phi,uncoupled,251,8.2067,7.3007,8.3632,7.8843,0.7281,35
insect,phi,uncoupled,252,8.2074,7.3007,8.3759,7.8869,0.7297,35
insect,phi,uncoupled,253,8.2105,7.3007,8.3771,7.8894,0.7310,35
insect,phi,uncoupled,254,8.2105,7.3025,8.3773,7.8914,0.7309,35
insect,phi,uncoupled,255,8.2268,7.3025,8.3773,7.8949,0.7300,35
insect,phi,uncoupled,256,8.2348,7.3029,8.3773,7.8982,0.7296,35
insect,phi,uncoupled,257,8.2348,7.3043,8.3773,7.8993,0.7303,35
insect,phi,uncoupled,258,8.2369,7.3056,8.3773,7.9000,0.7307,35
insect,phi,uncoupled,259,8.2369,7.3056,8.3773,7.9028,0.7286,35
insect,phi,uncoupled,260,8.2369,7.3056,8.3826,7.9048,0.7295,35
insect,phi,uncoupled,261,8.2369,7.3056,8.3830,7.9078,0.7272,35
insect,phi,uncoupled,262,8.2369,7.3056,8.3830,7.9102,0.7245,35
insect,phi,uncoupled,263,8.2449,7.3056,8.3850,7.9129,0.7246,35
insect,phi,uncoupled,264,8.2449,7.3056,8.3927,7.9163,0.7263,35
insect,phi,uncoupled,265,8.2449,7.3056,8.3977,7.9182,0.7253,35
insect,phi,uncoupled,266,8.2449,7.3177,8.3977,7.9244,0.7221,35
insect,phi,uncoupled,267,8.2504,7.3177,8.3977,7.9254,0.7226,35
insect,phi,uncoupled,268,8.2565,7.3177,8.4002,7.9263,0.7231,35
insect,phi,uncoupled,269,8.2565,7.3177,8.4085,7.9273,0.7227,35
insect,phi,uncoupled,270,8.2613,7.3177,8.4085,7.9288,0.7238,35
insect,phi,uncoupled,271,8.2613,7.3177,8.4135,7.9295,0.7242,35
insect,phi,uncoupled,272,8.2621,7.3407,8.4135,7.9315,0.7234,35
insect,phi,uncoupled,273,8.2621,7.3407,8.4236,7.9328,0.7242,35
insect,phi,uncoupled,274,8.2621,7.3407,8.4240,7.9334,0.7242,35
insect,phi,uncoupled,275,8.2621,7.3528,8.4240,7.9347,0.7233,35
insect,phi,uncoupled,276,8.2621,7.3528,8.4257,7.9356,0.7236,35
insect,phi,uncoupled,277,8.2621,7.3677,8.4273,7.9390,0.7227,35
insect,phi,uncoupled,278,8.2621,7.3677,8.4273,7.9400,0.7228,35
insect,phi,uncoupled,279,8.2621,7.3677,8.4273,7.9428,0.7235,35
insect,phi,uncoupled,280,8.2621,7.3677,8.4301,7.9436,0.7232,35
insect,phi,uncoupled,281,8.2621,7.3677,8.4301,7.9444,0.7231,35
insect,phi,uncoupled,282,8.2621,7.3677,8.4301,7.9448,0.7231,35
insect,phi,uncoupled,283,8.2621,7.3677,8.4301,7.9461,0.7240,35
insect,phi,uncoupled,284,8.2655,7.3837,8.4314,7.9476,0.7234,35
insect,phi,uncoupled,285,8.2655,7.3856,8.4314,7.9484,0.7235,35
insect,phi,uncoupled,286,8.2703,7.3861,8.4314,7.9493,0.7239,35
insect,phi,uncoupled,287,8.2703,7.3861,8.4314,7.9498,0.7242,35
insect,phi,uncoupled,288,8.2703,7.3861,8.4314,7.9511,0.7248,35
insect,phi,uncoupled,289,8.2703,7.3861,8.4314,7.9523,0.7256,35
insect,phi,uncoupled,290,8.2703,7.4002,8.4314,7.9545,0.7258,35
insect,phi,uncoupled,291,8.2732,7.4163,8.4358,7.9559,0.7253,35
insect,phi,uncoupled,292,8.2732,7.4163,8.4367,7.9569,0.7260,35
insect,phi,uncoupled,293,8.2732,7.4163,8.4386,7.9578,0.7267,35
insect,phi,uncoupled,294,8.2732,7.4207,8.4394,7.9591,0.7270,35
insect,phi,uncoupled,295,8.2732,7.4207,8.4394,7.9593,0.7272,35
insect,phi,uncoupled,296,8.2780,7.4207,8.4394,7.9599,0.7269,35
insect,phi,uncoupled,297,8.2829,7.4268,8.4425,7.9607,0.7267,35
insect,phi,uncoupled,298,8.2829,7.4268,8.4464,7.9612,0.7270,35
insect,phi,uncoupled,299,8.2829,7.4268,8.4464,7.9619,0.7269,35
insect,phi,uncoupled,300,8.2829,7.4268,8.4464,7.9626,0.7271,35
queen,base,blf,1,1.4874,1.2711,1.6425,1.6165,0.7751,35
queen,base,blf,2,1.6389,1.4491,1.7894,1.7684,0.7262,35
queen,base,blf,3,1.7448,1.5438,2.0501,1.9198,0.7109,35
queen,base,blf,4,1.8104,1.6313,2.5715,2.1454,0.7722,35
queen,base,blf,5,2.2028,1.7706,2.6446,2.2984,0.7340,35
queen,base,blf,6,2.3697,2.2110,2.6953,2.5320,0.7047,35
queen,base,blf,7,2.3869,2.2677,2.8052,2.6272,0.6725,35
queen,base,blf,8,2.7197,2.2781,2.9197,2.7689,0.7257,35
queen,base,blf,9,2.8764,2.6128,3.1953,3.0100,0.7160,35
queen,base,blf,10,2.9651,2.7857,3.4165,3.1840,0.7173,35
queen,base,blf,11,2.9651,2.7857,3.4663,3.2347,0.7098,35
queen,base,blf,12,3.2123,2.8124,3.5995,3.3107,0.6988,35
queen,base,blf,13,3.3535,2.8881,3.8690,3.4773,0.8017,35
queen,base,blf,14,3.3690,2.8881,3.9344,3.5132,0.8005,35
queen,base,blf,15,3.3739,2.9053,3.9723,3.5423,0.7889,35
queen,base,blf,16,3.4294,3.0209,3.9723,3.5629,0.7809,35
queen,base,blf,17,3.4294,3.0209,3.9723,3.5730,0.7754,35
queen,base,blf,18,3.4555,3.1863,4.1113,3.6308,0.7686,35
queen,base,blf,19,3.5609,3.1863,4.1113,3.6776,0.7400,35
queen,base,blf,20,3.5609,3.1863,4.2100,3.7136,0.7634,35
queen,base,blf,21,3.5609,3.1863,4.2100,3.7144,0.7638,35
queen,base,blf,22,3.6147,3.2230,4.2100,3.7543,0.7499,35
queen,base,blf,23,3.6147,3.2343,4.2692,3.8111,0.7462,35
queen,base,blf,24,3.9986,3.2343,4.3708,3.8690,0.7531,35
queen,base,blf,25,4.0394,3.2702,4.5842,3.9363,0.7626,35
queen,base,blf,26,4.0394,3.2702,4.5842,3.9363,0.7626,35
queen,base,blf,27,4.0394,3.2918,4.6119,3.9530,0.7634,35
queen,base,blf,28,4.0437,3.3493,4.7914,4.0617,0.8241,35
queen,base,blf,29,4.0861,3.3521,4.8579,4.1232,0.8434,35
queen,base,blf,30,4.2789,3.5462,4.9018,4.2377,0.8635,35
queen,base,blf,31,4.2789,3.5555,4.9575,4.2640,0.8659,35
queen,base,blf,32,4.2789,3.5555,5.0396,4.3772,0.9393,35
queen,base,blf,33,4.2789,3.6048,5.0396,4.4007,0.9148,35
queen,base,blf,34,4.4628,3.7598,5.3294,4.5364,0.9481,35
queen,base,blf,35,4.7000,3.8951,5.3294,4.5875,0.9306,35
queen,base,blf,36,4.7000,4.0204,5.3294,4.6692,1.0276,35
queen,base,blf,37,4.7233,4.0204,5.4112,4.7501,1.1203,35
queen,base,blf,38,4.7233,4.0204,5.4112,4.7550,1.1240,35
queen,base,blf,39,4.7233,4.0204,5.4112,4.7550,1.1240,35
queen,base,blf,40,4.7233,4.0204,5.4112,4.7583,1.1179,35
queen,base,blf,41,4.7477,4.0204,5.4112,4.7693,1.1062,35
queen,base,blf,42,4.7477,4.0204,5.5549,4.7904,1.1129,35
queen,base,blf,43,4.7477,4.0204,5.5549,4.7904,1.1129,35
queen,base,blf,44,4.7477,4.1102,5.6675,4.8272,1.1293,35
queen,base,blf,45,4.7477,4.1351,5.6675,4.8598,1.0939,35
queen,base,blf,46,4.8883,4.1546,5.6974,4.9176,1.0890,35
queen,base,blf,47,4.8883,4.1873,5.6974,4.9575,1.0927,35
queen,base,blf,48,4.8883,4.1873,5.6974,4.9575,1.0927,35
queen,base,blf,49,4.9060,4.2106,5.7136,5.0457,1.1491,35
queen,base,blf,50,4.9060,4.2106,5.7803,5.0963,1.1968,35
queen,base,blf,51,4.9079,4.2579,5.7803,5.1119,1.1895,35
queen,base,blf,52,5.0196,4.3248,5.7803,5.1387,1.1826,35
queen,base,blf,53,5.0470,4.3280,5.9155,5.2041,1.1997,35
queen,base,blf,54,5.0470,4.3280,6.0429,5.2264,1.2089,35
queen,base,blf,55,5.0503,4.3758,6.0429,5.2549,1.1974,35
queen,base,blf,56,5.0503,4.3758,6.0429,5.2573,1.1964,35
queen,base,blf,57,5.1913,4.3758,6.0429,5.3080,1.1598,35
queen,base,blf,58,5.2073,4.3758,6.0429,5.3171,1.1636,35
queen,base,blf,59,5.2073,4.3758,6.0429,5.3648,1.2457,35
queen,base,blf,60,5.2512,4.3758,6.2157,5.4123,1.2894,35
queen,base,blf,61,5.2993,4.3758,6.4269,5.4833,1.3296,35
queen,base,blf,62,5.2993,4.3758,6.7098,5.5390,1.3641,35
queen,base,blf,63,5.3457,4.3758,6.7098,5.5608,1.3616,35
queen,base,blf,64,5.3595,4.3758,6.7098,5.5694,1.3603,35
queen,base,blf,65,5.3595,4.3758,6.7098,5.5779,1.3608,35
queen,base,blf,66,5.3595,4.3758,6.7098,5.5779,1.3608,35
queen,base,blf,67,5.3595,4.3758,6.7098,5.5964,1.3766,35
queen,base,blf,68,5.3595,4.3758,6.8062,5.6061,1.3873,35
queen,base,blf,69,5.3595,4.4059,6.9376,5.6948,1.4086,35
queen,base,blf,70,5.3977,4.6090,6.9462,5.7347,1.4191,35
queen,base,blf,71,5.3977,4.6090,6.9462,5.7560,1.4523,35
queen,base,blf,72,5.4993,4.6090,6.9462,5.7959,1.4693,35
queen,base,blf,73,5.4993,4.6090,6.9462,5.7959,1.4693,35
queen,base,blf,74,5.4993,4.6259,6.9462,5.8108,1.4831,35
queen,base,blf,75,5.4993,4.6259,6.9462,5.8108,1.4831,35
queen,base,blf,76,5.4993,4.6259,7.2274,5.8432,1.5191,35
queen,base,blf,77,5.4993,4.6259,7.2274,5.8661,1.5394,35
queen,base,blf,78,5.7204,4.6259,7.2274,5.8939,1.5441,35
queen,base,blf,79,5.7204,4.6259,7.2274,5.9064,1.5409,35
queen,base,blf,80,5.7204,4.6259,7.2274,5.9065,1.5408,35
queen,base,blf,81,5.7204,4.6259,7.2397,5.9458,1.5554,35
queen,base,blf,82,5.7204,4.6259,7.2397,5.9845,1.5988,35
queen,base,blf,83,5.7651,4.6259,7.2397,6.0143,1.5964,35
queen,base,blf,84,5.7651,4.6259,7.2397,6.0441,1.6461,35
queen,base,blf,85,6.0853,4.6259,7.2397,6.0726,1.6190,35
queen,base,blf,86,6.0853,4.6259,7.2397,6.0930,1.6272,35
queen,base,blf,87,6.0853,4.6259,7.2397,6.1092,1.6327,35
queen,base,blf,88,6.0853,4.6259,7.2397,6.1228,1.6521,35
queen,base,blf,89,6.1461,4.6259,7.2397,6.1852,1.6832,35
queen,base,blf,90,6.1461,4.6277,7.2397,6.2255,1.6896,35
queen,base,blf,91,6.6130,4.6277,7.3592,6.3032,1.6928,35
queen,base,blf,92,6.6130,4.8756,7.3592,6.3557,1.6808,35
queen,base,blf,93,6.6687,4.8756,7.3592,6.4027,1.6601,35
queen,base,blf,94,6.6687,4.8756,7.3592,6.4151,1.6790,35
queen,base,blf,95,6.6687,4.8794,7.3592,6.4342,1.6717,35
queen,base,blf,96,6.6687,4.8794,7.3592,6.4503,1.6574,35
queen,base,blf,97,6.6687,4.8794,7.6724,6.4808,1.6807,35
queen,base,blf,98,6.6708,4.8794,7.6724,6.4928,1.6713,35
queen,base,blf,99,6.6708,4.8794,7.6724,6.5071,1.6890,35
queen,base,blf,100,6.6708,4.8794,7.6724,6.5181,1.6754,35
queen,base,blf,101,6.6708,4.8989,7.6724,6.5274,1.6756,35
queen,base,blf,102,6.7288,4.9492,7.6724,6.5567,1.6709,35
queen,base,blf,103,6.7288,4.9492,7.8571,6.5787,1.6766,35
queen,base,blf,104,6.9371,4.9492,7.8617,6.6159,1.6924,35
queen,base,blf,105,6.9371,4.9492,7.8617,6.6324,1.6882,35
queen,base,blf,106,6.9371,4.9492,7.8617,6.6397,1.6957,35
queen,base,blf,107,6.9371,5.1287,7.8617,6.6924,1.6486,35
queen,base,blf,108,6.9371,5.1287,7.9491,6.7027,1.6525,35
queen,base,blf,109,7.1660,5.1287,7.9491,6.7545,1.6165,35
queen,base,blf,110,7.1660,5.1287,7.9927,6.7584,1.6199,35
queen,base,blf,111,7.1660,5.1287,7.9927,6.7683,1.6139,35
queen,base,blf,112,7.1660,5.1287,8.0314,6.7738,1.6186,35
queen,base,blf,113,7.2299,5.2723,8.0314,6.8487,1.5835,35
queen,base,blf,114,7.2299,5.2723,8.0314,6.8725,1.5964,35
queen,base,blf,115,7.2299,5.4671,8.1603,6.9136,1.5690,35
queen,base,blf,116,7.2299,5.4671,8.1603,6.9203,1.5727,35
queen,base,blf,117,7.2299,5.4671,8.1603,6.9374,1.5941,35
queen,base,blf,118,7.2299,5.4671,8.1603,6.9567,1.6001,35
queen,base,blf,119,7.2299,5.4671,8.1603,6.9638,1.5955,35
queen,base,blf,120,7.2299,5.4671,8.2594,6.9708,1.5999,35
queen,base,blf,121,7.2299,5.4671,8.2594,6.9740,1.6012,35
queen,base,blf,122,7.2299,5.4677,8.3359,7.0049,1.6155,35
queen,base,blf,123,7.2299,5.4677,8.5106,7.0175,1.6279,35
queen,base,blf,124,7.3238,5.5280,8.5106,7.0429,1.6385,35
queen,base,blf,125,7.3238,5.5280,8.5670,7.0781,1.6274,35
queen,base,blf,126,7.3238,5.5280,8.5670,7.0781,1.6274,35
queen,base,blf,127,7.3238,5.5280,8.5670,7.0801,1.6296,35
queen,base,blf,128,7.3238,5.5280,8.5670,7.0891,1.6395,35
queen,base,blf,129,7.3238,5.5280,8.5670,7.1033,1.6427,35
queen,base,blf,130,7.3238,5.5280,8.5670,7.1328,1.6596,35
queen,base,blf,131,7.3238,5.5280,8.5670,7.1461,1.6641,35
queen,base,blf,132,7.3238,5.6102,8.5670,7.1618,1.6463,35
queen,base,blf,133,7.3238,5.6102,8.6041,7.1663,1.6508,35
queen,base,blf,134,7.3238,5.6102,8.6041,7.1830,1.6583,35
queen,base,blf,135,7.3238,5.6102,8.7029,7.1964,1.6684,35
queen,base,blf,136,7.3238,5.6102,8.7901,7.2160,1.6546,35
queen,base,blf,137,7.3238,5.6102,8.7901,7.2164,1.6551,35
queen,base,blf,138,7.3238,5.6102,8.7901,7.2164,1.6551,35
queen,base,blf,139,7.3238,5.6102,8.7901,7.2435,1.6764,35
queen,base,blf,140,7.3238,5.6102,8.7901,7.2520,1.6819,35
queen,base,blf,141,7.3238,5.6102,8.8563,7.2623,1.6907,35
queen,base,blf,142,7.3238,5.6187,8.8563,7.2647,1.6877,35
queen,base,blf,143,7.5858,5.6187,8.8563,7.2831,1.6945,35
queen,base,blf,144,7.5858,5.6187,8.8563,7.2831,1.6945,35
queen,base,blf,145,7.5858,5.6187,8.8563,7.2880,1.6934,35
queen,base,blf,146,7.6510,5.6187,8.8563,7.2974,1.6915,35
queen,base,blf,147,7.6510,5.6187,8.8563,7.3076,1.6996,35
queen,base,blf,148,7.6510,5.6397,8.8563,7.3205,1.6895,35
queen,base,blf,149,7.6510,5.6397,8.8563,7.3395,1.6944,35
queen,base,blf,150,7.6510,5.6397,8.8563,7.3400,1.6948,35
queen,base,blf,151,7.6565,5.6397,8.8563,7.3587,1.6905,35
queen,base,blf,152,8.0551,5.6822,8.9062,7.4172,1.7163,35
queen,base,blf,153,8.0551,5.6822,8.9171,7.4470,1.7180,35
queen,base,blf,154,8.0551,5.6822,9.0747,7.5044,1.7661,35
queen,base,blf,155,8.0551,5.6822,9.0747,7.5106,1.7666,35
queen,base,blf,156,8.0551,5.6822,9.0747,7.5158,1.7732,35
queen,base,blf,157,8.0551,5.6822,9.0747,7.5234,1.7719,35
queen,base,blf,158,8.0551,5.6822,9.1022,7.5333,1.7750,35
queen,base,blf,159,8.0551,5.6822,9.1022,7.5421,1.7814,35
queen,base,blf,160,8.0551,5.6822,9.1772,7.5551,1.7847,35
queen,base,blf,161,8.0551,5.6822,9.1772,7.5602,1.7903,35
queen,base,blf,162,8.0551,5.6822,9.1772,7.5768,1.7982,35
queen,base,blf,163,8.0551,5.6822,9.2036,7.5805,1.8014,35
queen,base,blf,164,8.1302,5.6822,9.2036,7.5878,1.8000,35
queen,base,blf,165,8.1328,5.6822,9.2036,7.6100,1.7775,35
queen,base,blf,166,8.1764,5.6822,9.2036,7.6142,1.7791,35
queen,base,blf,167,8.1764,5.6822,9.3213,7.6508,1.8138,35
queen,base,blf,168,8.1764,5.6822,9.3213,7.6629,1.8253,35
queen,base,blf,169,8.3167,5.6822,9.3577,7.6830,1.8326,35
queen,base,blf,170,8.3167,5.6822,9.3577,7.6845,1.8328,35
queen,base,blf,171,8.3167,5.6822,9.3577,7.6845,1.8328,35
queen,base,blf,172,8.3315,5.6822,9.3723,7.7057,1.8335,35
queen,base,blf,173,8.3556,5.6822,9.3723,7.7185,1.8340,35
queen,base,blf,174,8.3556,5.9356,9.3723,7.7355,1.8144,35
queen,base,blf,175,8.3556,5.9676,9.3723,7.7678,1.8016,35
queen,base,blf,176,8.7503,5.9676,9.3723,7.7905,1.8013,35
queen,base,blf,177,8.7503,5.9676,9.3723,7.7912,1.8001,35
queen,base,blf,178,8.7503,5.9744,9.3723,7.8015,1.8002,35
queen,base,blf,179,8.8581,5.9744,9.3723,7.8127,1.8000,35
queen,base,blf,180,8.8581,5.9744,9.3723,7.8132,1.7993,35
queen,base,blf,181,8.8581,5.9744,9.3788,7.8146,1.7984,35
queen,base,blf,182,8.8581,5.9744,9.3788,7.8251,1.8048,35
queen,base,blf,183,8.8658,6.1273,9.4021,7.8420,1.8002,35
queen,base,blf,184,8.8658,6.1273,9.4021,7.8496,1.7966,35
queen,base,blf,185,8.8658,6.1273,9.4352,7.8606,1.7987,35
queen,base,blf,186,8.8658,6.2185,9.4352,7.8798,1.8026,35
queen,base,blf,187,8.8658,6.2359,9.4352,7.9021,1.8133,35
queen,base,blf,188,8.8658,6.3044,9.4352,7.9112,1.8086,35
queen,base,blf,189,8.8658,6.3073,9.4352,7.9114,1.8085,35
queen,base,blf,190,8.8658,6.3138,9.4455,7.9320,1.8253,35
queen,base,blf,191,8.8658,6.3161,9.4651,7.9359,1.8281,35
queen,base,blf,192,9.0079,6.3161,9.4651,7.9525,1.8387,35
queen,base,blf,193,9.0079,6.3161,9.4651,7.9525,1.8387,35
queen,base,blf,194,9.0079,6.3280,9.5010,7.9608,1.8324,35
queen,base,blf,195,9.0079,6.4336,9.5010,7.9783,1.8202,35
queen,base,blf,196,9.0079,6.4336,9.5222,7.9883,1.8113,35
queen,base,blf,197,9.0079,6.4336,9.5222,7.9942,1.8147,35
queen,base,blf,198,9.0079,6.4534,9.5222,8.0043,1.8096,35
queen,base,blf,199,9.0079,6.4534,9.6010,8.0212,1.8261,35
queen,base,blf,200,9.0079,6.4534,9.6231,8.0301,1.8332,35
queen,base,blf,201,9.0079,6.4745,9.7141,8.0422,1.8319,35
queen,base,blf,202,9.0079,6.4745,9.7232,8.0647,1.8510,35
